time_ms,game_mode,map,team_name,team_score,opp_name,opp_score,map_time,time_left_in_current_hill,hill_number,first_blood,location,multikill,killing_spree,tournament_info,Date
00:08:16.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,187,2:54,0:56,9,,,,,,5_26_25
00:08:17.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,187,2:53,0:55,9,,ATRIUM,,,,5_26_25
00:08:18.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,187,2:52,0:54,9,,ATRIUM,,,,5_26_25
00:08:19.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,187,2:51,0:53,9,,ATRIUM,,,,5_26_25
00:08:20.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,187,2:50,0:52,9,,,,,,5_26_25
00:08:21.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,188,2:50,0:51,9,,,,,,5_26_25
00:08:22.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,189,2:50,0:50,9,,,,,,5_26_25
00:08:23.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,190,2:50,0:49,9,,,,,,5_26_25
00:08:24.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,191,2:50,0:48,9,,,,,,5_26_25
00:08:25.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,192,2:50,0:47,9,,,,,,5_26_25
00:08:26.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,193,2:50,0:46,9,,,,,,5_26_25
00:08:27.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,194,2:50,0:45,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:28.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,195,2:50,0:44,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:29.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,195,2:49,0:43,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:30.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,195,2:48,0:42,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:31.19,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,195,2:47,0:41,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:32.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,145,G2 MINNESOTA,195,2:47,0:40,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:33.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,147,G2 MINNESOTA,195,2:47,0:39,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:34.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,148,G2 MINNESOTA,195,2:47,0:38,9,,,,,,5_26_25
00:08:35.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,149,G2 MINNESOTA,195,2:47,0:37,9,,,,,,5_26_25
00:08:36.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,149,G2 MINNESOTA,195,2:47,0:36,9,,,,,,5_26_25
00:08:37.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,150,G2 MINNESOTA,195,2:47,0:35,9,,,,,,5_26_25
00:08:38.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,151,G2 MINNESOTA,195,2:47,0:34,9,,,,,,5_26_25
00:08:39.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,152,G2 MINNESOTA,195,2:47,0:33,9,,,,,,5_26_25
00:08:40.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,153,G2 MINNESOTA,195,2:47,0:32,9,,,,,,5_26_25
00:08:41.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,154,G2 MINNESOTA,195,2:46,0:31,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:42.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,154,G2 MINNESOTA,195,2:45,0:30,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:43.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,154,G2 MINNESOTA,195,2:45,0:29,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:44.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,154,G2 MINNESOTA,195,2:45,0:28,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:45.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,154,G2 MINNESOTA,195,2:45,0:27,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:46.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,155,G2 MINNESOTA,195,2:45,0:26,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:47.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,156,G2 MINNESOTA,195,2:45,0:25,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:48.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,157,G2 MINNESOTA,195,2:45,0:24,9,,,,,,5_26_25
00:08:49.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,158,G2 MINNESOTA,195,2:45,0:23,9,,,,,,5_26_25
00:08:50.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,159,G2 MINNESOTA,195,2:45,0:22,9,,,,,,5_26_25
00:08:51.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,195,2:44,0:21,9,,,,,,5_26_25
00:08:52.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,195,2:43,0:20,9,,,,,,5_26_25
00:08:53.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,195,2:42,0:19,9,,,,,,5_26_25
00:08:54.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,195,2:42,0:18,9,,,,,,5_26_25
00:08:55.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,196,2:42,0:17,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:56.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,197,2:42,0:17,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:57.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,160,G2 MINNESOTA,197,2:41,0:15,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:58.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,161,G2 MINNESOTA,197,2:41,0:14,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:08:59.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,162,G2 MINNESOTA,197,2:41,0:13,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:00.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,163,G2 MINNESOTA,197,2:41,0:12,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:01.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,164,G2 MINNESOTA,197,2:41,0:11,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:02.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,164,G2 MINNESOTA,197,2:40,0:10,9,,,,,,5_26_25
00:09:03.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,164,G2 MINNESOTA,197,2:39,0:08,9,,,,,,5_26_25
00:09:04.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,165,G2 MINNESOTA,197,2:39,0:07,9,,,,,,5_26_25
00:09:05.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,165,G2 MINNESOTA,197,2:38,0:06,9,,,,,,5_26_25
00:09:06.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,165,G2 MINNESOTA,197,2:38,0:06,9,,,,,,5_26_25
00:09:07.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,166,G2 MINNESOTA,197,2:38,0:05,9,,,,,,5_26_25
00:09:08.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,167,G2 MINNESOTA,197,2:38,0:04,9,,,,,,5_26_25
00:09:09.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,168,G2 MINNESOTA,197,2:38,0:03,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:10.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,169,G2 MINNESOTA,197,2:38,0:01,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:11.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,170,G2 MINNESOTA,197,2:38,0:00,9,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:12.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,171,G2 MINNESOTA,197,2:38,0:00,9,,,,VIVID - KILLINGSPREE,,5_26_25
00:09:13.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,171,G2 MINNESOTA,197,2:37,0:59,10,,,,VIVID - KILLINGSPREE,,5_26_25
00:09:14.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,171,G2 MINNESOTA,197,2:37,0:58,10,,,,VIVID - KILLINGSPREE,,5_26_25
00:09:15.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,172,G2 MINNESOTA,197,2:37,0:57,10,,,,,NEW HARDPOINT,5_26_25
00:09:16.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,173,G2 MINNESOTA,197,2:37,0:56,10,,,,,NEW HARDPOINT,5_26_25
00:09:17.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,174,G2 MINNESOTA,197,2:37,0:55,10,,,,,NEW HARDPOINT,5_26_25
00:09:18.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,175,G2 MINNESOTA,197,2:37,0:54,10,,,,,NEW HARDPOINT,5_26_25
00:09:19.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,176,G2 MINNESOTA,197,2:37,0:53,10,,BAGGAGE CLAIM,,,,5_26_25
00:09:20.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,177,G2 MINNESOTA,197,2:37,0:52,10,,BAGGAGE CLAIM,,,,5_26_25
00:09:21.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,178,G2 MINNESOTA,197,2:36,0:51,10,,BAGGAGE CLAIM,,,,5_26_25
00:09:22.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,178,G2 MINNESOTA,197,2:35,0:50,10,,BAGGAGE CLAIM,,,,5_26_25
00:09:23.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,178,G2 MINNESOTA,197,2:34,0:49,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:24.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,178,G2 MINNESOTA,197,2:34,0:48,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:25.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,179,G2 MINNESOTA,197,2:34,0:47,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:26.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,180,G2 MINNESOTA,197,2:34,0:46,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:27.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,181,G2 MINNESOTA,197,2:34,0:45,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:28.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,182,G2 MINNESOTA,197,2:34,0:44,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:29.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,183,G2 MINNESOTA,197,2:34,0:43,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:30.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,184,G2 MINNESOTA,197,2:34,0:42,10,,,,,,5_26_25
00:09:31.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,185,G2 MINNESOTA,197,2:34,0:41,10,,,,,,5_26_25
00:09:32.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,186,G2 MINNESOTA,197,2:34,0:40,10,,,,,,5_26_25
00:09:33.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,187,G2 MINNESOTA,197,2:34,0:39,10,,,,BEANS - KILLINGSPREE,,5_26_25
00:09:34.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,188,G2 MINNESOTA,197,2:34,0:38,10,,,,BEANS - KILLINGSPREE,,5_26_25
00:09:35.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,189,G2 MINNESOTA,197,2:34,0:37,10,,,,BEANS - KILLINGSPREE,,5_26_25
00:09:36.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,190,G2 MINNESOTA,197,2:34,0:36,10,,,,BEANS - KILLINGSPREE,,5_26_25
00:09:37.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,191,G2 MINNESOTA,197,2:34,0:35,10,,,,,,5_26_25
00:09:38.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,191,G2 MINNESOTA,197,2:34,0:34,10,,,,,,5_26_25
00:09:39.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,192,G2 MINNESOTA,197,2:34,0:33,10,,,,,,5_26_25
00:09:40.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,193,G2 MINNESOTA,197,2:34,0:32,10,,,,,,5_26_25
00:09:41.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,194,G2 MINNESOTA,197,2:34,0:31,10,,,,,,5_26_25
00:09:42.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,195,G2 MINNESOTA,197,2:34,0:30,10,,,,,,5_26_25
00:09:43.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,196,G2 MINNESOTA,197,2:34,0:29,10,,,,,,5_26_25
00:09:44.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,197,G2 MINNESOTA,197,2:34,0:28,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:45.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,198,G2 MINNESOTA,197,2:34,0:27,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:46.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,199,G2 MINNESOTA,197,2:34,0:26,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:47.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,200,G2 MINNESOTA,197,2:34,0:25,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:48.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,201,G2 MINNESOTA,197,2:34,0:24,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:49.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,202,G2 MINNESOTA,197,2:34,0:23,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:50.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,203,G2 MINNESOTA,197,2:34,0:22,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:51.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,203,G2 MINNESOTA,197,2:34,0:21,10,,,,,,5_26_25
00:09:52.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,204,G2 MINNESOTA,197,2:33,0:20,10,,,,,,5_26_25
00:09:53.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,204,G2 MINNESOTA,197,2:32,0:19,10,,,,,,5_26_25
00:09:54.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,204,G2 MINNESOTA,197,2:31,0:18,10,,,,,,5_26_25
00:09:55.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,205,G2 MINNESOTA,197,2:31,0:17,10,,,,,,5_26_25
00:09:56.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,206,G2 MINNESOTA,197,2:31,0:16,10,,,,,,5_26_25
00:09:57.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,207,G2 MINNESOTA,197,2:31,0:15,10,,,,,,5_26_25
00:09:58.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,208,G2 MINNESOTA,197,2:31,0:14,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:09:59.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,209,G2 MINNESOTA,197,2:31,0:13,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:00.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,210,G2 MINNESOTA,197,2:31,0:12,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:01.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,211,G2 MINNESOTA,197,2:31,0:11,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:02.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,211,G2 MINNESOTA,197,2:31,0:10,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:03.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,212,G2 MINNESOTA,197,2:31,0:09,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:04.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,213,G2 MINNESOTA,197,2:31,0:08,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:05.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,214,G2 MINNESOTA,197,2:31,0:07,10,,,,,,5_26_25
00:10:06.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,215,G2 MINNESOTA,197,2:31,0:06,10,,,,,,5_26_25
00:10:07.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,216,G2 MINNESOTA,197,2:31,0:05,10,,,,,,5_26_25
00:10:08.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,217,G2 MINNESOTA,197,2:31,0:04,10,,,,,,5_26_25
00:10:09.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:23,0:03,10,,,,,,5_26_25
00:10:10.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:30,0:02,10,,,,,,5_26_25
00:10:11.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:29,0:01,10,,,,,,5_26_25
00:10:12.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:28,0:00,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:13.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:27,0:00,10,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:14.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:26,0:59,11,,,,,,5_26_25
00:10:15.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:25,0:58,11,,,,,NEWHARDPOINT,5_26_25
00:10:16.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:24,0:57,11,,,,,NEWHARDPOINT,5_26_25
00:10:17.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:23,0:56,11,,,,,NEW HARDPOINT,5_26_25
00:10:18.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:22,0:55,11,,SECURITY,,,,5_26_25
00:10:19.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:21,0:54,11,,SECURITY,,,,5_26_25
00:10:20.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,197,2:20,0:53,11,,SECURITY,,,,5_26_25
00:10:21.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,198,2:20,0:52,11,,SECURITY,,,,5_26_25
00:10:22.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:20,0:51,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:23.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:19,0:50,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:24.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:18,0:49,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:25.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:17,0:48,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:26.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:16,0:47,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:27.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:15,0:46,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:28.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:14,0:45,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:29.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:13,0:44,11,,,,,,5_26_25
00:10:30.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,199,2:13,0:43,11,,,,,,5_26_25
00:10:31.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,200,2:13,0:42,11,,,,,,5_26_25
00:10:32.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,201,2:13,0:41,11,,,,,,5_26_25
00:10:33.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,202,2:13,0:40,11,,,,,,5_26_25
00:10:34.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,202,2:12,0:39,11,,,BEANS - MULTIKILL,,,5_26_25
00:10:35.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,202,2:12,0:38,11,,,BEANS - MULTIKILL,,,5_26_25
00:10:36.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,203,2:12,0:37,11,,,BEANS - MULTIKILL,,,5_26_25
00:10:37.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,204,2:12,0:36,11,,,BEANS - MULTIKILL,,,5_26_25
00:10:38.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,205,2:12,0:35,11,,,,,,5_26_25
00:10:39.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,206,2:12,0:34,11,,,,,,5_26_25
00:10:40.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,207,2:12,0:33,11,,,,,,5_26_25
00:10:41.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,208,2:12,0:32,11,,,,,,5_26_25
00:10:42.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,209,2:12,0:31,11,,,,,,5_26_25
00:10:43.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,210,2:12,0:30,11,,,,,,5_26_25
00:10:44.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,211,2:12,0:29,11,,,,,,5_26_25
00:10:45.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,212,2:12,0:28,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:46.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,213,2:12,0:27,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:47.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,214,2:12,0:27,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:48.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,214,2:12,0:25,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:49.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,215,2:12,0:24,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:50.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,216,2:12,0:23,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:51.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,216,2:11,0:22,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:10:52.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,216,2:11,0:21,11,,,,,,5_26_25
00:10:53.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,217,2:11,0:20,11,,,,,,5_26_25
00:10:54.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,218,2:11,0:19,11,,,,,,5_26_25
00:10:55.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,219,2:11,0:18,11,,,,,,5_26_25
00:10:56.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,220,2:11,0:17,11,,,,,,5_26_25
00:10:57.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,221,2:11,0:16,11,,,,,,5_26_25
00:10:58.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,221,2:10,0:15,11,,,,,,5_26_25
00:10:59.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,221,2:09,0:14,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:00.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,221,2:08,0:13,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:01.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,221,2:08,0:12,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
